epoch;loss_train;acc_train;acc_valid;min
270;0.0026518558152019978;99.90663146972656;99.65306854248047;0.62
271;0.002520960755646229;99.9107437133789;99.64920043945312;0.52
272;0.0024537332355976105;99.91240692138672;99.64674377441406;0.52
273;0.0024072660598903894;99.91350555419922;99.6455078125;0.52
274;0.0023735540453344584;99.91429138183594;99.64437103271484;0.52
275;0.002348317764699459;99.91494750976562;99.64288330078125;0.53
276;0.002329199807718396;99.91544342041016;99.6421127319336;0.52
277;0.002313814824447036;99.9158706665039;99.64112854003906;0.52
278;0.0023012585006654263;99.91629028320312;99.64006805419922;0.52
279;0.0022907082457095385;99.91663360595703;99.63935089111328;0.52
280;0.0022819095756858587;99.91695404052734;99.63876342773438;0.52
281;0.0022740212734788656;99.917236328125;99.6385269165039;0.52
282;0.002266946015879512;99.91748809814453;99.63838958740234;0.52
283;0.0022606130223721266;99.91775512695312;99.63831329345703;0.52
284;0.0022547761909663677;99.91796875;99.63824462890625;0.52
285;0.002249320736154914;99.91818237304688;99.63838958740234;0.52
286;0.0022441965993493795;99.91837310791016;99.63851928710938;0.52
287;0.0022394186817109585;99.91858673095703;99.63859558105469;0.52
288;0.0022348882630467415;99.91873931884766;99.63862609863281;0.52
289;0.0022305764723569155;99.91890716552734;99.63845825195312;0.52
290;0.002226497046649456;99.9190902709961;99.63849639892578;0.52
291;0.002222611103206873;99.9192123413086;99.6385269165039;0.52
292;0.002218937501311302;99.91937255859375;99.63842010498047;0.52
293;0.0022154569160193205;99.91952514648438;99.6384048461914;0.52
294;0.002212023828178644;99.91963958740234;99.63861846923828;0.52
295;0.002208773512393236;99.91976928710938;99.63865661621094;0.52
296;0.002205606084316969;99.91989135742188;99.63878631591797;0.5
297;0.0022025634534657;99.91999053955078;99.63899993896484;0.49
298;0.002199737587943673;99.92009735107422;99.63896179199219;0.5
299;0.0021969364024698734;99.92025756835938;99.63900756835938;0.49
300;0.0021942881867289543;99.92036437988281;99.63917541503906;0.5
301;0.0021916350815445185;99.92044830322266;99.6392593383789;0.5
302;0.002189053688198328;99.92053985595703;99.63947296142578;0.49
303;0.002186558907851577;99.92066192626953;99.63948822021484;0.49
304;0.002184108830988407;99.9207534790039;99.63966369628906;0.5
305;0.002181661082431674;99.92082214355469;99.63966369628906;0.5
306;0.0021794179920107126;99.92090606689453;99.63980865478516;0.5
307;0.0021771444007754326;99.92100524902344;99.64005279541016;0.5
308;0.0021750577725470066;99.92106628417969;99.64020538330078;0.5
309;0.0021728926803916693;99.92115783691406;99.64033508300781;0.5
310;0.0021709129214286804;99.92121887207031;99.6402587890625;0.5
311;0.0021688344422727823;99.92130279541016;99.64032745361328;0.5
312;0.0021668344270437956;99.92137908935547;99.64039611816406;0.5
313;0.002164847683161497;99.92145538330078;99.640625;0.5
