epoch;loss_train;acc_train;acc_valid;min
270;0.0026518465019762516;99.90660858154297;99.65303802490234;0.63
271;0.0025209644809365273;99.91075897216797;99.649169921875;0.55
272;0.002453805645927787;99.91240692138672;99.64678955078125;0.54
273;0.002407355699688196;99.91349792480469;99.64553833007812;0.55
274;0.0023735875729471445;99.91429138183594;99.64434814453125;0.54
275;0.002348398556932807;99.91494750976562;99.64291381835938;0.55
276;0.0023292440455406904;99.91543579101562;99.64215087890625;0.54
277;0.0023138278629630804;99.9158706665039;99.64111328125;0.54
278;0.0023012442979961634;99.9162826538086;99.64008331298828;0.54
279;0.0022907399106770754;99.91661834716797;99.63935852050781;0.54
280;0.00228188862092793;99.91696166992188;99.63876342773438;0.54
281;0.002274062018841505;99.917236328125;99.63854217529297;0.54
282;0.002266976749524474;99.91748809814453;99.63847351074219;0.55
283;0.002260585082694888;99.91775512695312;99.63835144042969;0.54
284;0.0022547543048858643;99.91796875;99.63825225830078;0.55
285;0.002249328885227442;99.91818237304688;99.6384048461914;0.54
286;0.0022442287299782038;99.91838073730469;99.63851928710938;0.54
287;0.002239435212686658;99.91857147216797;99.63861846923828;0.54
288;0.0022349113132804632;99.91873931884766;99.63861846923828;0.54
289;0.002230660757049918;99.91889953613281;99.63847351074219;0.54
290;0.0022264851722866297;99.9190902709961;99.63848876953125;0.54
291;0.0022226355504244566;99.91919708251953;99.63853454589844;0.54
292;0.002218926092609763;99.91934967041016;99.6384048461914;0.54
293;0.002215399406850338;99.91952514648438;99.63845825195312;0.55
294;0.0022120370995253325;99.91962432861328;99.63858032226562;0.54
295;0.0022087469696998596;99.91975402832031;99.638671875;0.54
296;0.002205606084316969;99.91989135742188;99.63883972167969;0.54
297;0.0022026035003364086;99.92001342773438;99.63896179199219;0.54
298;0.0021996847353875637;99.92010498046875;99.6390380859375;0.55
299;0.002196971792727709;99.92025756835938;99.6390151977539;0.55
300;0.002194278407841921;99.92034149169922;99.63916015625;0.55
301;0.0021915966644883156;99.92044830322266;99.63922882080078;0.54
302;0.0021890378557145596;99.9205322265625;99.63941955566406;0.54
303;0.002186560770496726;99.9206771850586;99.63943481445312;0.55
304;0.0021840615663677454;99.92073822021484;99.63967895507812;0.54
305;0.0021816857624799013;99.92082977294922;99.6396484375;0.54
306;0.002179385395720601;99.92091369628906;99.63975524902344;0.54
307;0.002177102491259575;99.92102813720703;99.6400146484375;0.54
308;0.0021750186569988728;99.92107391357422;99.64019012451172;0.54
309;0.0021728668361902237;99.92115783691406;99.64031219482422;0.54
310;0.002170868683606386;99.9212417602539;99.64022827148438;0.54
311;0.0021687522530555725;99.92130279541016;99.6402587890625;0.54
312;0.002166847698390484;99.92137908935547;99.64039611816406;0.54
313;0.0021647948306053877;99.92145538330078;99.64055633544922;0.54
314;0.002163006691262126;99.92157745361328;99.64066314697266;0.54
315;0.002161111682653427;99.9216079711914;99.64058685302734;0.54
316;0.002159325871616602;99.92171478271484;99.64061737060547;0.54
317;0.002157720737159252;99.92176055908203;99.64067840576172;0.54
318;0.002155884401872754;99.92178344726562;99.64086151123047;0.54
319;0.0021544145420193672;99.92183685302734;99.64094543457031;0.55
320;0.002152778208255768;99.92192840576172;99.64106750488281;0.55
321;0.0021512419916689396;99.9219970703125;99.64117431640625;0.55
322;0.002149753039702773;99.92204284667969;99.64128875732422;0.54
323;0.0021482922602444887;99.92211151123047;99.6413803100586;0.54
324;0.002146889688447118;99.92217254638672;99.64139556884766;0.55
325;0.0021456137765198946;99.92225646972656;99.64136505126953;0.55
326;0.0021440524142235518;99.92232513427734;99.6413803100586;0.55
327;0.002142960438504815;99.92233276367188;99.6413803100586;0.55
328;0.0021415159571915865;99.92241668701172;99.6413803100586;0.54
329;0.002140259137377143;99.92243957519531;99.64151763916016;0.55
330;0.0021389464382082224;99.92249298095703;99.64167785644531;0.55
331;0.0021379059180617332;99.92257690429688;99.64197540283203;0.54
332;0.002136638155207038;99.9226303100586;99.64219665527344;0.54
333;0.0021355408243834972;99.92264556884766;99.64227294921875;0.55
334;0.0021342611871659756;99.9227294921875;99.6423568725586;0.55
335;0.00213324255309999;99.9227523803711;99.64249420166016;0.55
336;0.0021320267114788294;99.92279052734375;99.64246368408203;0.55
337;0.0021307009737938643;99.9228515625;99.64261627197266;0.55
338;0.002130047185346484;99.92291259765625;99.64244842529297;0.55
339;0.0021285589318722486;99.92298126220703;99.64242553710938;0.55
340;0.002127900952473283;99.92300415039062;99.64266967773438;0.54
341;0.0021264825481921434;99.923095703125;99.64250183105469;0.54
342;0.00212594005279243;99.92310333251953;99.6426010131836;0.54
343;0.002124387538060546;99.92315673828125;99.64266967773438;0.54
344;0.002123876940459013;99.92315673828125;99.64250183105469;0.54
